Time (s),Sample #,Channel A (V)
3.333555,3201,0.020295
3.333557,3202,0.020295
3.333559,3203,0.020295
3.333562,3204,0.020295
3.333564,3205,-0.023652
3.333567,3206,0.020295
3.333569,3207,0.020295
3.333572,3208,-0.023652
3.333574,3209,0.020295
3.333577,3210,-0.023652
3.333580,3211,0.020295
3.333582,3212,-0.023652
3.333585,3213,-0.023652
3.333587,3214,-0.023652
3.333589,3215,0.020295
3.333592,3216,0.020295
3.333594,3217,0.020295
3.333596,3218,-0.023652
3.333599,3219,0.020295
3.333601,3220,0.020295
3.333603,3221,0.020295
3.333606,3222,-0.023652
3.333608,3223,-0.023652
3.333610,3224,0.020295
3.333613,3225,0.020295
3.333615,3226,-0.023652
3.333618,3227,0.020295
3.333620,3228,0.020295
3.333622,3229,-0.023652
3.333625,3230,-0.023652
3.333627,3231,0.020295
3.333629,3232,-0.023652
3.333632,3233,0.020295
3.333634,3234,-0.023652
3.333637,3235,0.020295
3.399789,3236,0.020295
3.399847,3237,0.020295
3.399851,3238,0.020295
3.399854,3239,-0.023652
3.399858,3240,-0.023652
3.399860,3241,-0.023652
3.399863,3242,0.020295
3.399866,3243,0.020295
3.399869,3244,-0.023652
3.399871,3245,-0.023652
3.399874,3246,-0.023652
3.399877,3247,0.020295
3.399879,3248,-0.023652
3.399882,3249,-0.023652
3.399885,3250,-0.023652
3.399888,3251,-0.023652
3.399891,3252,0.020295
3.399894,3253,-0.023652
3.399897,3254,0.020295
3.399900,3255,0.020295
3.399902,3256,0.020295
3.399905,3257,0.020295
3.399907,3258,-0.023652
3.399910,3259,-0.023652
3.399912,3260,0.020295
3.399915,3261,0.020295
3.399918,3262,-0.023652
3.399920,3263,0.020295
3.399923,3264,0.020295
3.399925,3265,0.020295
3.399928,3266,-0.023652
3.399931,3267,0.020295
3.399933,3268,-0.023652
3.399936,3269,-0.023652
3.399938,3270,0.020295
3.399941,3271,-0.023652
3.399943,3272,0.020295
3.399945,3273,-0.023652
3.399948,3274,0.020295
3.399951,3275,-0.023652
3.399953,3276,0.020295
3.399955,3277,0.020295
3.399958,3278,0.020295
3.399960,3279,0.020295
3.399962,3280,0.020295
3.399965,3281,0.020295
3.399967,3282,0.020295
3.399970,3283,0.020295
3.399972,3284,-0.023652
3.399975,3285,-0.023652
3.465504,3286,0.020295
3.465559,3287,-0.023652
3.465566,3288,0.020295
3.465569,3289,-0.023652
3.465572,3290,-0.023652
3.465575,3291,-0.023652
3.465577,3292,-0.023652
3.465581,3293,0.020295
3.465583,3294,0.020295
3.465586,3295,-0.023652
3.465589,3296,0.020295
3.465592,3297,0.020295
3.465594,3298,0.020295
3.465597,3299,0.020295
3.465599,3300,-0.023652
3.465602,3301,-0.023652
3.465605,3302,0.020295
3.465607,3303,-0.023652
3.465610,3304,0.020295
3.465613,3305,0.020295
3.465616,3306,-0.023652
3.465618,3307,0.020295
3.465620,3308,-0.023652
3.465623,3309,-0.023652
3.465625,3310,-0.023652
3.465628,3311,0.020295
3.465630,3312,-0.023652
3.465633,3313,0.020295
3.465635,3314,0.020295
3.465638,3315,0.020295
3.465640,3316,0.020295
3.465643,3317,0.020295
3.465646,3318,0.020295
3.465648,3319,0.020295
3.465650,3320,-0.023652
3.465653,3321,-0.023652
3.465655,3322,-0.023652
3.465663,3323,0.020295
3.465665,3324,0.020295
3.465668,3325,0.020295
3.465670,3326,-0.023652
3.465672,3327,-0.023652
3.465675,3328,0.020295
3.465678,3329,-0.023652
3.465680,3330,-0.023652
3.465683,3331,-0.023652
3.465685,3332,-0.023652
3.465688,3333,-0.023652
3.465690,3334,0.020295
3.465693,3335,0.020295
3.465695,3336,0.020295
3.465698,3337,0.020295
3.465700,3338,-0.023652
3.465702,3339,-0.023652
3.465705,3340,-0.023652
3.465707,3341,-0.023652
3.465709,3342,-0.023652
3.465712,3343,0.020295
3.465715,3344,-0.023652
3.465717,3345,-0.023652
3.465719,3346,-0.023652
3.465722,3347,0.020295
3.465724,3348,0.020295
3.465726,3349,-0.023652
3.465729,3350,-0.023652
3.465731,3351,-0.023652
3.465733,3352,-0.023652
3.465736,3353,-0.023652
3.465738,3354,0.020295
3.465741,3355,0.020295
3.465743,3356,0.020295
3.465745,3357,0.020295
3.465747,3358,-0.023652
3.465750,3359,0.020295
3.465752,3360,-0.023652
3.465755,3361,-0.023652
3.465757,3362,-0.023652
3.465760,3363,0.020295
3.465762,3364,-0.023652
3.465765,3365,0.020295
3.465767,3366,-0.023652
3.465769,3367,0.020295
3.465772,3368,-0.023652
3.465774,3369,-0.023652
3.465776,3370,0.020295
3.465779,3371,0.020295
3.465781,3372,-0.023652
3.465784,3373,-0.023652
3.465786,3374,-0.023652
3.465836,3375,-0.023652
3.465839,3376,0.020295
3.465841,3377,-0.023652
3.465844,3378,0.020295
3.465846,3379,0.020295
3.465848,3380,0.020295
3.465851,3381,-0.023652
3.465853,3382,0.020295
3.465856,3383,-0.023652
3.465858,3384,-0.023652
3.465860,3385,0.020295
3.532360,3386,0.020295
3.532413,3387,-0.023652
3.532418,3388,0.020295
3.532421,3389,0.020295
3.532424,3390,0.020295
3.532427,3391,-0.023652
3.532430,3392,0.020295
3.532433,3393,-0.023652
3.532436,3394,-0.023652
3.532439,3395,0.020295
3.532441,3396,0.020295
3.532444,3397,0.020295
3.532446,3398,0.020295
3.532448,3399,0.020295
3.532451,3400,0.020295
3.532454,3401,-0.023652
3.532456,3402,0.020295
3.532459,3403,0.020295
3.532461,3404,-0.023652
3.532464,3405,0.020295
3.532466,3406,-0.023652
3.532469,3407,0.020295
3.532472,3408,-0.023652
3.532474,3409,-0.023652
3.532477,3410,-0.023652
3.532479,3411,-0.023652
3.532482,3412,-0.023652
3.532484,3413,-0.023652
3.532487,3414,-0.023652
3.532489,3415,0.020295
3.532492,3416,0.020295
3.532494,3417,-0.023652
3.532497,3418,0.020295
3.532500,3419,-0.023652
3.532502,3420,0.020295
3.532504,3421,0.020295
3.532507,3422,-0.023652
3.532509,3423,0.020295
3.532512,3424,-0.023652
3.532515,3425,-0.023652
3.532517,3426,-0.023652
3.532520,3427,0.020295
3.532523,3428,0.020295
3.532525,3429,-0.023652
3.532528,3430,0.020295
3.532530,3431,-0.023652
3.532532,3432,-0.023652
3.532535,3433,-0.023652
3.532537,3434,-0.023652
3.532540,3435,0.020295
3.582916,3436,0.020295
3.582967,3437,0.020295
3.582971,3438,-0.023652
3.582974,3439,0.020295
3.582978,3440,0.020295
3.582981,3441,0.020295
3.582983,3442,-0.023652
3.582986,3443,0.020295
3.582989,3444,-0.023652
3.582992,3445,0.020295
3.582994,3446,0.020295
3.582997,3447,-0.023652
3.583000,3448,0.020295
3.583002,3449,-0.023652
3.583005,3450,-0.023652
3.583007,3451,-0.023652
3.583010,3452,-0.023652
3.583013,3453,0.020295
3.583015,3454,-0.023652
3.583019,3455,-0.023652
3.583021,3456,-0.023652
3.583024,3457,0.020295
3.583026,3458,0.020295
3.583028,3459,0.020295
3.583031,3460,0.020295
3.583033,3461,0.020295
3.583036,3462,-0.023652
3.583038,3463,-0.023652
3.583041,3464,-0.023652
3.583044,3465,0.020295
3.583046,3466,-0.023652
3.583048,3467,-0.023652
3.583051,3468,0.020295
3.583053,3469,-0.023652
3.583056,3470,0.020295
3.583058,3471,-0.023652
3.583061,3472,-0.023652
3.583063,3473,0.020295
3.583066,3474,-0.023652
3.583068,3475,-0.023652
3.583071,3476,0.020295
3.583074,3477,-0.023652
3.583076,3478,-0.023652
3.583079,3479,0.020295
3.583081,3480,0.020295
3.583084,3481,0.020295
3.583086,3482,0.020295
3.583089,3483,-0.023652
3.583091,3484,0.020295
3.583093,3485,-0.023652
3.649977,3486,-0.023652
3.650027,3487,0.020295
3.650032,3488,0.020295
3.650035,3489,-0.023652
3.650038,3490,-0.023652
3.650041,3491,-0.023652
3.650043,3492,0.020295
3.650046,3493,0.020295
3.650049,3494,-0.023652
3.650052,3495,-0.023652
3.650054,3496,-0.023652
3.650057,3497,0.020295
3.650060,3498,0.020295
3.650062,3499,0.020295
3.650065,3500,-0.023652
3.650068,3501,-0.023652
3.650071,3502,0.020295
3.650073,3503,0.020295
3.650075,3504,0.020295
3.650078,3505,0.020295
3.650081,3506,-0.023652
3.650083,3507,0.020295
3.650086,3508,-0.023652
3.650088,3509,-0.023652
3.650092,3510,-0.023652
3.650095,3511,-0.023652
3.650098,3512,-0.023652
3.650100,3513,-0.023652
3.650103,3514,0.020295
3.650105,3515,-0.023652
3.650108,3516,0.020295
3.650110,3517,-0.023652
3.650113,3518,-0.023652
3.650115,3519,0.020295
3.650117,3520,0.020295
3.650120,3521,-0.023652
3.650123,3522,0.020295
3.650125,3523,-0.023652
3.650128,3524,-0.023652
3.650130,3525,-0.023652
3.650133,3526,0.020295
3.650135,3527,-0.023652
3.650138,3528,0.020295
3.650140,3529,-0.023652
3.650142,3530,0.020295
3.650145,3531,-0.023652
3.650147,3532,0.020295
3.650150,3533,0.020295
3.650152,3534,0.020295
3.650154,3535,-0.023652
3.715943,3536,0.020295
3.715978,3537,0.020295
3.715981,3538,0.020295
3.715984,3539,-0.023652
3.715987,3540,0.020295
3.715990,3541,0.020295
3.715993,3542,0.020295
3.715995,3543,-0.023652
3.715998,3544,-0.023652
3.716001,3545,-0.023652
3.716003,3546,-0.023652
3.716006,3547,-0.023652
3.716008,3548,-0.023652
3.716011,3549,-0.023652
3.716013,3550,-0.023652
3.716016,3551,-0.023652
3.716018,3552,0.020295
3.716021,3553,-0.023652
3.716023,3554,0.020295
3.716026,3555,0.020295
3.716028,3556,0.020295
3.716031,3557,0.020295
3.716033,3558,-0.023652
3.716036,3559,-0.023652
3.716038,3560,0.020295
3.716041,3561,0.020295
3.716043,3562,-0.023652
3.716046,3563,-0.023652
3.716048,3564,-0.023652
3.716051,3565,-0.023652
3.716053,3566,0.020295
3.716056,3567,-0.023652
3.716058,3568,-0.023652
3.716060,3569,0.020295
3.716063,3570,-0.023652
3.716065,3571,-0.023652
3.716068,3572,-0.023652
3.716070,3573,0.020295
3.716073,3574,0.020295
3.716075,3575,0.020295
3.716077,3576,-0.023652
3.716080,3577,0.020295
3.716082,3578,-0.023652
3.716084,3579,-0.023652
3.716087,3580,-0.023652
3.716089,3581,-0.023652
3.716092,3582,0.020295
3.716094,3583,-0.023652
3.716096,3584,-0.023652
3.716099,3585,0.020295
3.716101,3586,-0.023652
3.716103,3587,-0.023652
3.716105,3588,0.020295
3.716108,3589,0.020295
3.716110,3590,-0.023652
3.716113,3591,-0.023652
3.716115,3592,-0.023652
3.716118,3593,-0.023652
3.716120,3594,-0.023652
3.716122,3595,0.020295
3.716125,3596,0.020295
3.716127,3597,-0.023652
3.716130,3598,-0.023652
3.716132,3599,-0.023652
3.716134,3600,0.020295
3.716137,3601,0.020295
3.716139,3602,0.020295
3.716142,3603,0.020295
3.716144,3604,0.020295
3.716146,3605,0.020295
3.716149,3606,0.020295
3.716151,3607,-0.023652
3.716153,3608,0.020295
3.716156,3609,0.020295
3.716158,3610,-0.023652
3.716160,3611,0.020295
3.716162,3612,0.020295
3.716165,3613,0.020295
3.716167,3614,0.020295
3.716169,3615,0.020295
3.716171,3616,0.020295
3.716174,3617,0.020295
3.716176,3618,0.020295
3.716179,3619,-0.023652
3.716181,3620,0.020295
3.716183,3621,0.020295
3.716185,3622,0.020295
3.716188,3623,0.020295
3.716190,3624,-0.023652
3.716192,3625,0.020295
3.716195,3626,0.020295
3.716197,3627,0.020295
3.716200,3628,0.020295
3.716202,3629,-0.023652
3.716204,3630,0.020295
3.716207,3631,-0.023652
3.716209,3632,0.020295
3.716211,3633,0.020295
3.716214,3634,-0.023652
3.716216,3635,0.020295
3.782253,3636,-0.023652
3.782307,3637,0.020295
3.782311,3638,-0.023652
3.782315,3639,0.020295
3.782318,3640,-0.023652
3.782320,3641,-0.023652
3.782323,3642,-0.023652
3.782326,3643,0.020295
3.782329,3644,0.020295
3.782332,3645,0.020295
3.782334,3646,0.020295
3.782337,3647,-0.023652
3.782339,3648,-0.023652
3.782342,3649,-0.023652
3.782345,3650,-0.023652
3.782347,3651,0.020295
3.782350,3652,0.020295
3.782352,3653,0.020295
3.782354,3654,0.020295
3.782357,3655,0.020295
3.782359,3656,0.020295
3.782362,3657,0.020295
3.782364,3658,0.020295
3.782367,3659,-0.023652
3.782369,3660,0.020295
3.782371,3661,0.020295
3.782374,3662,-0.023652
3.782376,3663,-0.023652
3.782379,3664,-0.023652
3.782382,3665,0.020295
3.782384,3666,0.020295
3.782386,3667,-0.023652
3.782389,3668,0.020295
3.782392,3669,0.020295
3.782394,3670,-0.023652
3.782397,3671,0.020295
3.782399,3672,0.020295
3.782402,3673,-0.023652
3.782404,3674,0.020295
3.782407,3675,0.020295
3.782409,3676,0.020295
3.782412,3677,0.020295
3.782414,3678,0.020295
3.782417,3679,0.020295
3.782419,3680,-0.023652
3.782421,3681,-0.023652
3.782424,3682,0.020295
3.782426,3683,0.020295
3.782429,3684,-0.023652
3.782431,3685,0.020295
3.846326,3686,-0.023652
3.846342,3687,0.020295
3.846346,3688,-0.023652
3.846349,3689,-0.023652
3.846352,3690,0.020295
3.846354,3691,0.020295
3.846357,3692,-0.023652
3.846372,3693,0.020295
3.846374,3694,0.020295
3.846377,3695,-0.023652
3.846380,3696,-0.023652
3.846382,3697,0.020295
3.846385,3698,0.020295
3.846387,3699,0.020295
3.846389,3700,0.020295
3.846392,3701,-0.023652
3.846395,3702,0.020295
3.846397,3703,-0.023652
3.846399,3704,0.020295
3.846402,3705,0.020295
3.846405,3706,0.020295
3.846407,3707,-0.023652
3.846410,3708,0.020295
3.846412,3709,-0.023652
3.846414,3710,-0.023652
3.846417,3711,-0.023652
3.846420,3712,0.020295
3.846422,3713,-0.023652
3.846424,3714,-0.023652
3.846427,3715,0.020295
3.846429,3716,0.020295
3.846432,3717,0.020295
3.846434,3718,-0.023652
3.846436,3719,0.020295
3.846439,3720,0.020295
3.846441,3721,-0.023652
3.846443,3722,0.020295
3.846446,3723,-0.023652
3.846448,3724,0.020295
3.846450,3725,0.020295
3.846452,3726,0.020295
3.846455,3727,-0.023652
3.846457,3728,0.020295
3.846459,3729,0.020295
3.846462,3730,-0.023652
3.846464,3731,-0.023652
3.846467,3732,-0.023652
3.846469,3733,-0.023652
3.846472,3734,0.020295
3.846474,3735,0.020295
3.898485,3736,0.020295
3.898539,3737,0.020295
3.898543,3738,-0.023652
3.898547,3739,0.020295
3.898550,3740,0.020295
3.898553,3741,0.020295
3.898556,3742,0.020295
3.898559,3743,-0.023652
3.898562,3744,0.020295
3.898564,3745,0.020295
3.898566,3746,0.020295
3.898569,3747,0.020295
3.898571,3748,-0.023652
3.898574,3749,-0.023652
3.898576,3750,0.020295
3.898579,3751,0.020295
3.898582,3752,-0.023652
3.898584,3753,0.020295
3.898586,3754,-0.023652
3.898589,3755,0.020295
3.898592,3756,0.020295
3.898594,3757,0.020295
3.898597,3758,0.020295
3.898599,3759,0.020295
3.898601,3760,0.020295
3.898604,3761,0.020295
3.898607,3762,0.020295
3.898609,3763,-0.023652
3.898611,3764,-0.023652
3.898615,3765,-0.023652
3.898617,3766,0.020295
3.898620,3767,0.020295
3.898622,3768,-0.023652
3.898625,3769,-0.023652
3.898627,3770,-0.023652
3.898630,3771,-0.023652
3.898633,3772,0.020295
3.898635,3773,-0.023652
3.898637,3774,0.020295
3.898640,3775,-0.023652
3.898643,3776,0.020295
3.898645,3777,0.020295
3.898648,3778,0.020295
3.898650,3779,-0.023652
3.898653,3780,-0.023652
3.898655,3781,-0.023652
3.898658,3782,0.020295
3.898660,3783,0.020295
3.898663,3784,0.020295
3.898665,3785,0.020295
3.964851,3786,-0.023652
3.964907,3787,0.020295
3.964911,3788,0.020295
3.964914,3789,0.020295
3.964917,3790,-0.023652
3.964920,3791,-0.023652
3.964923,3792,-0.023652
3.964926,3793,-0.023652
3.964929,3794,0.020295
3.964931,3795,0.020295
3.964934,3796,-0.023652
3.964937,3797,0.020295
3.964939,3798,0.020295
3.964942,3799,0.020295
3.964944,3800,0.020295
3.964947,3801,0.020295
3.964949,3802,-0.023652
3.964952,3803,0.020295
3.964954,3804,0.020295
3.964957,3805,-0.023652
3.964960,3806,-0.023652
3.964962,3807,-0.023652
3.964966,3808,0.020295
3.964968,3809,-0.023652
3.964970,3810,0.020295
3.964973,3811,0.020295
3.964975,3812,0.020295
3.964978,3813,0.020295
3.964981,3814,0.020295
3.964983,3815,0.020295
3.964985,3816,0.020295
3.964988,3817,-0.023652
3.964990,3818,0.020295
3.964993,3819,-0.023652
3.964995,3820,-0.023652
3.964997,3821,-0.023652
3.965000,3822,-0.023652
3.965002,3823,-0.023652
3.965005,3824,0.020295
3.965007,3825,0.020295
3.965009,3826,-0.023652
3.965012,3827,0.020295
3.965014,3828,-0.023652
3.965017,3829,0.020295
3.965019,3830,-0.023652
3.965022,3831,0.020295
3.965024,3832,-0.023652
3.965027,3833,0.020295
3.965030,3834,-0.023652
3.965032,3835,0.020295
4.030832,3836,0.020295
4.030887,3837,0.020295
4.030891,3838,0.020295
4.030895,3839,-0.023652
4.030899,3840,-0.023652
4.030902,3841,0.020295
4.030906,3842,0.020295
4.030908,3843,0.020295
4.030911,3844,0.020295
4.030914,3845,-0.023652
4.030916,3846,0.020295
4.030919,3847,0.020295
4.030921,3848,-0.023652
4.030924,3849,0.020295
4.030926,3850,0.020295
4.030928,3851,-0.023652
4.030931,3852,0.020295
4.030934,3853,0.020295
4.030936,3854,0.020295
4.030939,3855,-0.023652
4.030941,3856,0.020295
4.030943,3857,0.020295
4.030946,3858,0.020295
4.030948,3859,-0.023652
4.030951,3860,-0.023652
4.030953,3861,-0.023652
4.030956,3862,0.020295
4.030958,3863,-0.023652
4.030961,3864,-0.023652
4.030963,3865,0.020295
4.030966,3866,-0.023652
4.030968,3867,0.020295
4.030971,3868,0.020295
4.030973,3869,-0.023652
4.030976,3870,-0.023652
4.030978,3871,-0.023652
4.030980,3872,0.020295
4.030983,3873,-0.023652
4.030985,3874,-0.023652
4.030988,3875,-0.023652
4.030990,3876,-0.023652
4.030993,3877,0.020295
4.030995,3878,0.020295
4.030998,3879,-0.023652
4.031000,3880,0.020295
4.031003,3881,-0.023652
4.031005,3882,0.020295
4.031008,3883,-0.023652
4.031010,3884,0.020295
4.031013,3885,0.020295
4.031015,3886,0.020295
4.031018,3887,0.020295
4.031020,3888,-0.023652
4.031023,3889,-0.023652
4.031025,3890,0.020295
4.031028,3891,-0.023652
4.031030,3892,-0.023652
4.031033,3893,0.020295
4.031035,3894,-0.023652
4.031038,3895,0.020295
4.031040,3896,0.020295
4.031042,3897,0.020295
4.031045,3898,0.020295
4.031047,3899,-0.023652
4.031050,3900,0.020295
4.031053,3901,0.020295
4.031055,3902,-0.023652
4.031058,3903,0.020295
4.031060,3904,0.020295
4.031062,3905,0.020295
4.031065,3906,-0.023652
4.031067,3907,0.020295
4.031069,3908,-0.023652
4.031072,3909,-0.023652
4.031074,3910,0.020295
4.031077,3911,-0.023652
4.031079,3912,-0.023652
4.031082,3913,-0.023652
4.031085,3914,0.020295
4.031087,3915,-0.023652
4.031090,3916,0.020295
4.031092,3917,0.020295
4.031094,3918,0.020295
4.031096,3919,0.020295
4.031099,3920,-0.023652
4.031101,3921,0.020295
4.031103,3922,-0.023652
4.031106,3923,0.020295
4.031108,3924,-0.023652
4.031110,3925,-0.023652
4.031113,3926,-0.023652
4.031115,3927,0.020295
4.031117,3928,-0.023652
4.031120,3929,-0.023652
4.031123,3930,0.020295
4.031125,3931,-0.023652
4.031127,3932,-0.023652
4.031130,3933,0.020295
4.031132,3934,-0.023652
4.031134,3935,-0.023652
4.096839,3936,0.020295
4.096881,3937,0.020295
4.096885,3938,-0.023652
4.096889,3939,-0.023652
4.096892,3940,0.020295
4.096895,3941,0.020295
4.096897,3942,-0.023652
4.096900,3943,0.020295
4.096903,3944,0.020295
4.096905,3945,-0.023652
4.096908,3946,0.020295
4.096910,3947,0.020295
4.096913,3948,-0.023652
4.096915,3949,-0.023652
4.096918,3950,-0.023652
4.096921,3951,0.020295
4.096923,3952,0.020295
4.096926,3953,-0.023652
4.096928,3954,0.020295
4.096930,3955,0.020295
4.096933,3956,0.020295
4.096935,3957,0.020295
4.096938,3958,0.020295
4.096940,3959,0.020295
4.096943,3960,-0.023652
4.096945,3961,0.020295
4.096947,3962,-0.023652
4.096950,3963,0.020295
4.096952,3964,-0.023652
4.096955,3965,0.020295
4.096957,3966,0.020295
4.096959,3967,0.020295
4.096962,3968,-0.023652
4.096964,3969,-0.023652
4.096967,3970,-0.023652
4.096969,3971,-0.023652
4.096971,3972,0.020295
4.096974,3973,-0.023652
4.096976,3974,-0.023652
4.096979,3975,0.020295
4.096981,3976,0.020295
4.096983,3977,0.020295
4.096986,3978,0.020295
4.096988,3979,-0.023652
4.096990,3980,0.020295
4.096993,3981,0.020295
4.096995,3982,0.020295
4.096997,3983,-0.023652
4.097000,3984,-0.023652
4.097002,3985,0.020295
4.162261,3986,-0.023652
4.162317,3987,0.020295
4.162324,3988,-0.023652
4.162328,3989,-0.023652
4.162333,3990,-0.023652
4.162337,3991,-0.023652
4.162340,3992,-0.023652
4.162344,3993,-0.023652
4.162347,3994,0.020295
4.162351,3995,0.020295
4.162355,3996,-0.023652
4.162358,3997,0.020295
4.162361,3998,0.020295
4.162364,3999,0.020295
4.162367,4000,0.020295
4.162370,4001,-0.023652
4.162373,4002,-0.023652
4.162376,4003,0.020295
4.162379,4004,0.020295
4.162381,4005,-0.023652
4.162383,4006,-0.023652
4.162386,4007,0.020295
4.162388,4008,-0.023652
4.162391,4009,0.020295
4.162394,4010,0.020295
4.162396,4011,0.020295
4.162399,4012,-0.023652
4.162403,4013,0.020295
4.162405,4014,-0.023652
4.162408,4015,0.020295
4.162411,4016,-0.023652
4.162413,4017,0.020295
4.162416,4018,0.020295
4.162418,4019,-0.023652
4.162420,4020,0.020295
4.162423,4021,0.020295
4.162425,4022,0.020295
4.162427,4023,-0.023652
4.162430,4024,-0.023652
4.162433,4025,-0.023652
4.162435,4026,0.020295
4.162437,4027,0.020295
4.162440,4028,-0.023652
4.162442,4029,-0.023652
4.162445,4030,-0.023652
4.162447,4031,-0.023652
4.162450,4032,-0.023652
4.162452,4033,0.020295
4.162454,4034,-0.023652
4.162457,4035,0.020295
4.162460,4036,0.020295
4.162462,4037,0.020295
4.162464,4038,0.020295
4.162467,4039,0.020295
4.162469,4040,0.020295
4.162471,4041,0.020295
4.162473,4042,0.020295
4.162476,4043,0.020295
4.162478,4044,0.020295
4.162510,4045,0.020295
4.162513,4046,0.020295
4.162515,4047,-0.023652
4.162518,4048,-0.023652
4.162520,4049,-0.023652
4.162522,4050,-0.023652
4.162525,4051,-0.023652
4.162527,4052,0.020295
4.162530,4053,0.020295
4.162532,4054,-0.023652
4.162534,4055,0.020295
4.162536,4056,0.020295
4.162539,4057,0.020295
4.162541,4058,-0.023652
4.162543,4059,0.020295
4.162546,4060,0.020295
4.162548,4061,-0.023652
4.162550,4062,0.020295
4.162553,4063,-0.023652
4.162555,4064,0.020295
4.162557,4065,0.020295
4.162559,4066,0.020295
4.162562,4067,0.020295
4.162564,4068,-0.023652
4.162567,4069,0.020295
4.162569,4070,-0.023652
4.162571,4071,-0.023652
4.162574,4072,-0.023652
4.162576,4073,0.020295
4.162578,4074,0.020295
4.162581,4075,-0.023652
4.162583,4076,0.020295
4.162586,4077,0.020295
4.162588,4078,0.020295
4.162590,4079,-0.023652
4.162592,4080,-0.023652
